method,split,seed,episodes,success_rate,mean_mean_abs_force_error,mean_post_shift_force_error,mean_normalized_force_error,mean_peak_overshoot,mean_safety_violation_rate,mean_slip_rate,mean_chatter_rate,mean_settling_latency,mean_energy,mean_final_progress,mean_token_switches
random_forest_gain_regressor,friction_slip_shift,5,6,1.00000,2.24923,0.51168,0.18799,1.13677,0.00000,0.55620,0.00969,5.00000,0.60743,0.78917,0.00000
random_forest_gain_regressor,friction_slip_shift,6,6,1.00000,2.01365,0.37196,0.17216,1.07594,0.00000,0.57171,0.01163,5.00000,0.60305,0.79123,0.00000
random_forest_gain_regressor,friction_slip_shift,7,6,0.83333,2.07431,0.37903,0.16828,1.10315,0.00000,0.55917,0.01359,5.00000,0.62702,0.78717,0.00000
random_forest_gain_regressor,nominal_surface_tracking,0,6,1.00000,2.13754,0.31900,0.17672,1.06949,0.00000,0.56783,0.00581,5.00000,0.61895,0.80867,0.00000
random_forest_gain_regressor,nominal_surface_tracking,1,6,0.83333,2.10429,0.31512,0.17844,1.06598,0.00000,0.57280,0.00194,5.00000,0.62610,0.80568,0.00000
random_forest_gain_regressor,nominal_surface_tracking,2,6,0.83333,2.20905,0.30521,0.18043,1.08549,0.00000,0.58333,0.00194,5.00000,0.63228,0.81060,0.00000
random_forest_gain_regressor,nominal_surface_tracking,3,6,0.83333,2.20576,0.35881,0.18273,1.11602,0.00000,0.58139,0.00775,5.00000,0.59746,0.81090,0.00000
random_forest_gain_regressor,nominal_surface_tracking,4,6,0.83333,2.18213,0.31742,0.17658,1.08121,0.00000,0.58452,0.00390,5.00000,0.63214,0.80687,0.00000
random_forest_gain_regressor,nominal_surface_tracking,5,6,1.00000,2.15715,0.32368,0.18042,1.08029,0.00000,0.57282,0.00390,5.00000,0.62130,0.80753,0.00000
random_forest_gain_regressor,nominal_surface_tracking,6,6,0.83333,2.07388,0.31665,0.17202,1.07065,0.00000,0.58140,0.00388,5.00000,0.62270,0.80634,0.00000
random_forest_gain_regressor,nominal_surface_tracking,7,6,0.66667,2.15677,0.39442,0.17988,1.08419,0.00000,0.58869,0.00390,5.00000,0.63780,0.81059,0.00000
random_forest_gain_regressor,sensor_noise_burst,0,6,1.00000,2.45507,0.69428,0.15626,1.32009,0.00000,0.55426,0.06589,5.00000,0.61197,0.79766,0.00000
random_forest_gain_regressor,sensor_noise_burst,1,6,1.00000,2.70104,0.67974,0.16330,1.39647,0.00000,0.56288,0.06968,5.00000,0.62349,0.79644,0.00000
random_forest_gain_regressor,sensor_noise_burst,2,6,1.00000,2.68877,0.53887,0.17003,1.41168,0.00000,0.56783,0.06008,5.00000,0.62478,0.79243,0.00000
random_forest_gain_regressor,sensor_noise_burst,3,6,1.00000,2.60572,0.72286,0.16381,1.35648,0.00000,0.56482,0.06384,5.00000,0.59224,0.79639,0.00000
random_forest_gain_regressor,sensor_noise_burst,4,6,0.83333,2.72165,0.57684,0.16858,1.37660,0.00388,0.56783,0.06395,5.00000,0.63386,0.79520,0.00000
random_forest_gain_regressor,sensor_noise_burst,5,6,1.00000,2.66590,0.69783,0.16441,1.38959,0.00000,0.56676,0.05801,5.00000,0.61936,0.79639,0.00000
random_forest_gain_regressor,sensor_noise_burst,6,6,1.00000,2.66198,0.70638,0.17014,1.35257,0.00000,0.57442,0.04838,5.00000,0.61847,0.79535,0.00000
random_forest_gain_regressor,sensor_noise_burst,7,6,1.00000,2.65062,0.63029,0.16124,1.38089,0.00000,0.56395,0.06202,5.00000,0.64160,0.79719,0.00000
random_forest_gain_regressor,stick_slip_cycle,0,6,1.00000,2.12405,0.63999,0.15138,1.10539,0.00000,0.54672,0.02925,5.00000,0.59448,0.78543,0.00000
random_forest_gain_regressor,stick_slip_cycle,1,6,1.00000,2.23455,0.45650,0.16242,1.16162,0.00000,0.54952,0.02522,5.00000,0.60343,0.78445,0.00000
random_forest_gain_regressor,stick_slip_cycle,2,6,1.00000,2.25546,0.61614,0.15965,1.15759,0.00000,0.56031,0.01555,5.00000,0.60861,0.78245,0.00000
random_forest_gain_regressor,stick_slip_cycle,3,6,1.00000,2.12871,0.60575,0.15794,1.10148,0.00000,0.55044,0.02130,5.00000,0.56812,0.78067,0.00000
random_forest_gain_regressor,stick_slip_cycle,4,6,1.00000,2.13443,0.72843,0.14935,1.09850,0.00000,0.56142,0.02543,5.00000,0.60410,0.78531,0.00000
random_forest_gain_regressor,stick_slip_cycle,5,6,1.00000,2.22250,0.50603,0.16641,1.17673,0.00000,0.56056,0.01952,5.00000,0.58469,0.78364,0.00000
random_forest_gain_regressor,stick_slip_cycle,6,6,1.00000,2.24421,0.59087,0.15939,1.18633,0.00000,0.56120,0.02911,5.00000,0.59318,0.77965,0.00000
random_forest_gain_regressor,stick_slip_cycle,7,6,1.00000,2.18511,0.52592,0.15601,1.12358,0.00000,0.55057,0.02529,5.00000,0.61196,0.78281,0.00000
random_forest_gain_regressor,stiffness_shift,0,6,0.16667,3.15462,0.93421,0.26880,1.76018,0.02519,0.56202,0.01163,6.16667,0.61262,0.79935,0.00000
random_forest_gain_regressor,stiffness_shift,1,6,0.00000,3.32494,0.73710,0.26801,1.87163,0.03696,0.56311,0.01361,5.00000,0.62340,0.79701,0.00000
random_forest_gain_regressor,stiffness_shift,2,6,0.00000,3.25546,1.18720,0.28162,1.85017,0.03682,0.58140,0.00775,7.66667,0.61965,0.79795,0.00000
random_forest_gain_regressor,stiffness_shift,3,6,0.00000,3.32396,0.89752,0.26582,1.83094,0.02891,0.56373,0.01350,6.16667,0.59312,0.79458,0.00000
random_forest_gain_regressor,stiffness_shift,4,6,0.16667,3.07976,0.90019,0.25427,1.82890,0.03304,0.57978,0.01366,7.00000,0.61616,0.79817,0.00000
random_forest_gain_regressor,stiffness_shift,5,6,0.16667,3.31636,0.88792,0.27691,1.82977,0.03108,0.56703,0.00971,5.33333,0.62134,0.79504,0.00000
random_forest_gain_regressor,stiffness_shift,6,6,0.00000,3.32660,0.70683,0.28393,1.84565,0.03294,0.58140,0.01163,5.33333,0.62094,0.79721,0.00000
random_forest_gain_regressor,stiffness_shift,7,6,0.00000,3.21645,1.23591,0.26738,1.80244,0.02725,0.57278,0.00971,7.50000,0.63698,0.80091,0.00000
random_forest_gain_regressor,surface_discontinuity,0,6,1.00000,2.52622,0.79209,0.15342,1.25965,0.00000,0.54175,0.03299,5.00000,0.59684,0.78574,0.00000
random_forest_gain_regressor,surface_discontinuity,1,6,1.00000,2.65926,1.14004,0.15840,1.31495,0.00000,0.55249,0.02335,5.66667,0.60484,0.78602,0.00000
random_forest_gain_regressor,surface_discontinuity,2,6,0.83333,2.47808,1.01714,0.15282,1.28453,0.00000,0.56329,0.02342,5.00000,0.61480,0.78979,0.00000
random_forest_gain_regressor,surface_discontinuity,3,6,1.00000,2.57592,0.78897,0.15494,1.28488,0.00000,0.55732,0.03105,5.00000,0.57633,0.78609,0.00000
random_forest_gain_regressor,surface_discontinuity,4,6,1.00000,2.52612,1.02933,0.16103,1.25544,0.00000,0.56339,0.02146,5.00000,0.60199,0.78620,0.00000
random_forest_gain_regressor,surface_discontinuity,5,6,1.00000,2.62306,0.90042,0.16336,1.32718,0.00000,0.56555,0.02542,5.00000,0.58805,0.78831,0.00000
random_forest_gain_regressor,surface_discontinuity,6,6,0.83333,2.59230,1.00596,0.15292,1.31316,0.00000,0.57508,0.02923,5.16667,0.60269,0.79094,0.00000
random_forest_gain_regressor,surface_discontinuity,7,6,0.83333,2.50415,0.84229,0.15475,1.26602,0.00000,0.56947,0.02937,5.00000,0.61271,0.79071,0.00000
random_forest_gain_regressor,target_force_jump,0,6,1.00000,2.19797,1.10408,0.13151,1.22191,0.00000,0.56469,0.02549,5.00000,0.57391,0.79686,0.00000
random_forest_gain_regressor,target_force_jump,1,6,1.00000,2.20814,1.54911,0.12333,1.17798,0.00000,0.56863,0.02353,5.00000,0.58640,0.79346,0.00000
random_forest_gain_regressor,target_force_jump,2,6,1.00000,2.35900,1.27047,0.13430,1.26934,0.00000,0.57647,0.01764,5.00000,0.58787,0.79336,0.00000
random_forest_gain_regressor,target_force_jump,3,6,0.83333,2.19014,1.01234,0.13503,1.20187,0.00000,0.57234,0.02930,5.00000,0.55527,0.79464,0.00000
random_forest_gain_regressor,target_force_jump,4,6,0.83333,2.17710,1.21677,0.12531,1.21379,0.00000,0.57878,0.01774,5.00000,0.58663,0.79702,0.00000
random_forest_gain_regressor,target_force_jump,5,6,0.83333,2.11942,1.03269,0.12084,1.23914,0.00000,0.57673,0.03149,5.00000,0.56732,0.79348,0.00000
random_forest_gain_regressor,target_force_jump,6,6,0.83333,2.20592,1.61463,0.12350,1.21143,0.00000,0.57960,0.02948,5.00000,0.58596,0.79619,0.00000
random_forest_gain_regressor,target_force_jump,7,6,0.83333,2.22781,1.19456,0.12855,1.22170,0.00000,0.57759,0.01963,5.00000,0.59623,0.79377,0.00000
risk_averse_impedance,actuator_saturation,0,6,0.00000,4.03472,3.08048,0.23060,1.37300,0.00000,0.06796,0.01793,5.33333,0.39589,0.58785,0.00000
risk_averse_impedance,actuator_saturation,1,6,0.00000,3.95582,2.77557,0.23459,1.30645,0.00000,0.03588,0.01793,5.50000,0.39864,0.58617,0.00000
risk_averse_impedance,actuator_saturation,2,6,0.00000,3.90354,3.08230,0.22515,1.19625,0.00000,0.06177,0.01193,6.66667,0.39204,0.59060,0.00000
risk_averse_impedance,actuator_saturation,3,6,0.00000,4.00350,2.96136,0.23420,1.33660,0.00000,0.04563,0.01195,5.66667,0.39326,0.58523,0.00000
risk_averse_impedance,actuator_saturation,4,6,0.00000,3.93989,2.62113,0.23216,1.23701,0.00000,0.04363,0.01982,5.33333,0.37776,0.58962,0.00000
risk_averse_impedance,actuator_saturation,5,6,0.00000,3.93969,3.02506,0.22881,1.23901,0.00000,0.06567,0.01389,6.16667,0.39682,0.58900,0.00000
risk_averse_impedance,actuator_saturation,6,6,0.00000,4.03024,2.95255,0.23358,1.31027,0.00000,0.03605,0.01597,5.66667,0.40277,0.58565,0.00000
risk_averse_impedance,actuator_saturation,7,6,0.00000,3.98250,2.84250,0.23343,1.25767,0.00000,0.03775,0.01389,5.16667,0.40507,0.58868,0.00000
risk_averse_impedance,combined_extreme_stress,0,6,0.00000,3.82210,2.98560,0.20842,1.24367,0.00000,0.00000,0.06433,5.16667,0.36666,0.55040,0.00000
risk_averse_impedance,combined_extreme_stress,1,6,0.00000,3.80961,2.60799,0.20312,1.17816,0.00000,0.00201,0.05867,5.16667,0.38354,0.55809,0.00000
risk_averse_impedance,combined_extreme_stress,2,6,0.00000,3.68535,3.23230,0.19897,1.22682,0.00000,0.00000,0.07085,6.00000,0.36186,0.56007,0.00000
risk_averse_impedance,combined_extreme_stress,3,6,0.00000,3.71117,2.66970,0.20814,1.19895,0.00000,0.01004,0.06646,5.33333,0.37507,0.56104,0.00000
risk_averse_impedance,combined_extreme_stress,4,6,0.00000,3.72445,3.41997,0.19448,1.17365,0.00000,0.00000,0.07053,5.66667,0.35956,0.56285,0.00000
risk_averse_impedance,combined_extreme_stress,5,6,0.00000,3.71499,2.58230,0.20368,1.17630,0.00000,0.01217,0.04442,5.50000,0.37944,0.56110,0.00000
risk_averse_impedance,combined_extreme_stress,6,6,0.00000,3.84307,3.55719,0.20239,1.30970,0.00000,0.00000,0.05468,6.16667,0.37344,0.55749,0.00000
risk_averse_impedance,combined_extreme_stress,7,6,0.00000,3.70495,3.19397,0.20114,1.23337,0.00000,0.00000,0.06480,5.33333,0.37717,0.55674,0.00000
risk_averse_impedance,combined_stress,0,6,0.00000,3.80983,2.50234,0.22549,1.36377,0.00000,0.00000,0.03012,5.16667,0.36290,0.55122,0.00000
risk_averse_impedance,combined_stress,1,6,0.00000,3.71522,2.55487,0.22616,1.31461,0.00000,0.00000,0.03441,5.16667,0.36032,0.54819,0.00000
risk_averse_impedance,combined_stress,2,6,0.00000,3.73597,2.91701,0.22011,1.38038,0.00000,0.00000,0.04048,5.66667,0.35262,0.55318,0.00000
risk_averse_impedance,combined_stress,3,6,0.00000,3.67779,2.66413,0.22126,1.35886,0.00000,0.00000,0.05028,5.16667,0.35550,0.54800,0.00000
risk_averse_impedance,combined_stress,4,6,0.00000,3.82995,2.63746,0.22564,1.41694,0.00000,0.00000,0.03210,5.66667,0.34051,0.54799,0.00000
risk_averse_impedance,combined_stress,5,6,0.00000,3.55299,2.50106,0.21377,1.18179,0.00000,0.00000,0.04638,5.50000,0.35503,0.54724,0.00000
risk_averse_impedance,combined_stress,6,6,0.00000,3.68984,2.77263,0.21622,1.31294,0.00000,0.00000,0.03827,5.33333,0.36842,0.55526,0.00000
risk_averse_impedance,combined_stress,7,6,0.00000,3.65289,2.74099,0.20855,1.19194,0.00000,0.00000,0.03634,5.66667,0.36968,0.54589,0.00000
risk_averse_impedance,contact_transition,0,6,0.00000,3.56686,2.47554,0.24213,1.17348,0.00000,0.02410,0.01609,5.50000,0.37871,0.58089,0.00000
risk_averse_impedance,contact_transition,1,6,0.00000,3.54281,2.52897,0.23385,1.19312,0.00000,0.00402,0.01210,5.50000,0.37749,0.58033,0.00000
risk_averse_impedance,contact_transition,2,6,0.00000,3.59254,2.33374,0.24301,1.16530,0.00000,0.00803,0.01604,5.50000,0.37288,0.58284,0.00000
risk_averse_impedance,contact_transition,3,6,0.00000,3.55846,2.59330,0.23488,1.13086,0.00000,0.01190,0.01205,5.66667,0.37496,0.58052,0.00000
risk_averse_impedance,contact_transition,4,6,0.00000,3.62277,2.19352,0.24779,1.16102,0.00000,0.00992,0.01190,5.50000,0.36349,0.57933,0.00000
risk_averse_impedance,contact_transition,5,6,0.00000,3.51914,2.55906,0.23941,1.17020,0.00000,0.00803,0.01205,5.66667,0.37527,0.58014,0.00000
risk_averse_impedance,contact_transition,6,6,0.00000,3.51081,2.30513,0.23799,1.10374,0.00000,0.03029,0.00803,6.00000,0.38272,0.58231,0.00000
risk_averse_impedance,contact_transition,7,6,0.00000,3.60777,2.66012,0.23979,1.19522,0.00000,0.00000,0.01401,5.66667,0.38674,0.57385,0.00000
risk_averse_impedance,delayed_mode_switch,0,6,0.00000,3.90353,2.55389,0.23312,1.71852,0.01205,0.01807,0.02214,6.83333,0.37931,0.58404,0.00000
risk_averse_impedance,delayed_mode_switch,1,6,0.00000,3.95930,2.71767,0.23111,1.59309,0.01004,0.05221,0.02209,6.83333,0.39571,0.58275,0.00000
risk_averse_impedance,delayed_mode_switch,2,6,0.00000,3.79482,2.81861,0.23264,1.64338,0.00399,0.01406,0.02202,5.00000,0.37291,0.58428,0.00000
risk_averse_impedance,delayed_mode_switch,3,6,0.00000,3.75037,2.11289,0.22644,1.57941,0.00602,0.06450,0.01810,6.00000,0.38719,0.58646,0.00000
risk_averse_impedance,delayed_mode_switch,4,6,0.00000,3.79106,1.60020,0.22623,1.75909,0.01597,0.05401,0.01994,5.00000,0.37082,0.58692,0.00000
risk_averse_impedance,delayed_mode_switch,5,6,0.00000,3.79374,2.68613,0.21610,1.45138,0.00000,0.06426,0.01406,7.50000,0.38695,0.57955,0.00000
risk_averse_impedance,delayed_mode_switch,6,6,0.00000,3.82137,2.22994,0.23515,1.60652,0.00404,0.07266,0.02212,7.33333,0.39304,0.58713,0.00000
risk_averse_impedance,delayed_mode_switch,7,6,0.00000,3.70814,2.16342,0.21734,1.62527,0.00806,0.04824,0.01812,5.16667,0.38959,0.58576,0.00000
risk_averse_impedance,friction_slip_shift,0,6,0.00000,3.58147,1.87523,0.29913,0.94654,0.00000,0.00000,0.00000,5.16667,0.39077,0.57867,0.00000
risk_averse_impedance,friction_slip_shift,1,6,0.00000,3.62187,1.69187,0.30455,0.97899,0.00000,0.00000,0.00000,5.00000,0.40137,0.57513,0.00000
risk_averse_impedance,friction_slip_shift,2,6,0.00000,3.54316,1.52100,0.30787,1.00021,0.00000,0.00000,0.00399,5.00000,0.38752,0.58346,0.00000
risk_averse_impedance,friction_slip_shift,3,6,0.00000,3.53157,1.77005,0.30381,0.98024,0.00000,0.01195,0.00198,5.00000,0.38536,0.58435,0.00000
risk_averse_impedance,friction_slip_shift,4,6,0.00000,3.52226,1.96874,0.28601,0.95229,0.00000,0.00000,0.00000,5.16667,0.36306,0.57390,0.00000
risk_averse_impedance,friction_slip_shift,5,6,0.00000,3.58674,1.69010,0.29953,0.96350,0.00000,0.00000,0.00201,5.00000,0.39034,0.57675,0.00000
risk_averse_impedance,friction_slip_shift,6,6,0.00000,3.49509,1.83973,0.29846,0.92984,0.00000,0.00602,0.00000,5.00000,0.38763,0.58097,0.00000
risk_averse_impedance,friction_slip_shift,7,6,0.00000,3.57238,1.95570,0.28974,0.93426,0.00000,0.00000,0.00000,5.16667,0.39593,0.57592,0.00000
risk_averse_impedance,nominal_surface_tracking,0,6,0.00000,3.73891,1.95728,0.30913,0.89135,0.00000,0.21080,0.00000,5.16667,0.40617,0.60749,0.00000
risk_averse_impedance,nominal_surface_tracking,1,6,0.00000,3.67183,1.89046,0.31155,0.91138,0.00000,0.20673,0.00000,5.16667,0.41349,0.60802,0.00000
risk_averse_impedance,nominal_surface_tracking,2,6,0.00000,3.69620,1.94346,0.30180,0.91264,0.00000,0.19048,0.00000,5.00000,0.39827,0.60815,0.00000
risk_averse_impedance,nominal_surface_tracking,3,6,0.00000,3.66487,1.82101,0.30408,0.93561,0.00000,0.20480,0.00000,5.00000,0.40242,0.60752,0.00000
risk_averse_impedance,nominal_surface_tracking,4,6,0.00000,3.63775,2.00679,0.29408,0.90958,0.00000,0.19249,0.00000,5.16667,0.38059,0.60748,0.00000
risk_averse_impedance,nominal_surface_tracking,5,6,0.00000,3.66550,1.90116,0.30721,0.91442,0.00000,0.20716,0.00000,5.00000,0.40352,0.60602,0.00000
risk_averse_impedance,nominal_surface_tracking,6,6,0.00000,3.65422,1.91789,0.30288,0.90465,0.00000,0.20484,0.00000,5.00000,0.40957,0.60596,0.00000
risk_averse_impedance,nominal_surface_tracking,7,6,0.00000,3.64398,1.89050,0.30359,0.92681,0.00000,0.20017,0.00000,5.00000,0.41015,0.60899,0.00000
risk_averse_impedance,sensor_noise_burst,0,6,0.00000,3.85191,2.83227,0.24541,1.10474,0.00000,0.15536,0.02789,6.00000,0.40273,0.59939,0.00000
risk_averse_impedance,sensor_noise_burst,1,6,0.00000,4.06521,2.98226,0.24612,1.15394,0.00000,0.11712,0.03980,6.00000,0.41141,0.59536,0.00000
risk_averse_impedance,sensor_noise_burst,2,6,0.00000,3.93946,2.74691,0.24949,1.19557,0.00000,0.10292,0.04162,5.66667,0.40222,0.59587,0.00000
risk_averse_impedance,sensor_noise_burst,3,6,0.00000,3.91001,2.77716,0.24631,1.22544,0.00000,0.13698,0.03772,5.16667,0.40416,0.59759,0.00000
risk_averse_impedance,sensor_noise_burst,4,6,0.00000,4.03750,2.87045,0.24994,1.22311,0.00000,0.10894,0.02778,5.00000,0.38826,0.59573,0.00000
risk_averse_impedance,sensor_noise_burst,5,6,0.00000,4.00350,2.84829,0.24635,1.15368,0.00000,0.14286,0.03770,5.66667,0.40824,0.59734,0.00000
risk_averse_impedance,sensor_noise_burst,6,6,0.00000,3.92802,2.57890,0.25044,1.21816,0.00000,0.12930,0.03772,5.50000,0.41252,0.59771,0.00000
risk_averse_impedance,sensor_noise_burst,7,6,0.00000,4.08085,2.79095,0.24841,1.24361,0.00000,0.12297,0.03971,5.50000,0.41891,0.59763,0.00000
risk_averse_impedance,stick_slip_cycle,0,6,0.00000,3.69724,2.56235,0.26369,0.92398,0.00000,0.00000,0.00000,5.83333,0.38000,0.57535,0.00000
risk_averse_impedance,stick_slip_cycle,1,6,0.00000,3.63670,2.27263,0.26452,0.99397,0.00000,0.00000,0.00399,6.00000,0.38761,0.57492,0.00000
risk_averse_impedance,stick_slip_cycle,2,6,0.00000,3.68483,2.56627,0.26049,0.97507,0.00000,0.00000,0.00201,5.50000,0.37488,0.57075,0.00000
risk_averse_impedance,stick_slip_cycle,3,6,0.00000,3.61723,2.28422,0.26788,0.94671,0.00000,0.00000,0.00000,5.50000,0.37333,0.56814,0.00000
risk_averse_impedance,stick_slip_cycle,4,6,0.00000,3.66140,2.73371,0.25605,0.93823,0.00000,0.00794,0.00000,7.33333,0.36155,0.58022,0.00000
risk_averse_impedance,stick_slip_cycle,5,6,0.00000,3.58353,2.30698,0.26815,0.99629,0.00000,0.00000,0.00402,5.33333,0.37598,0.57195,0.00000
risk_averse_impedance,stick_slip_cycle,6,6,0.00000,3.60393,2.47803,0.25634,1.00879,0.00000,0.00000,0.00407,5.83333,0.38114,0.56933,0.00000
risk_averse_impedance,stick_slip_cycle,7,6,0.00000,3.68622,2.37887,0.26281,0.95323,0.00000,0.00000,0.00000,6.00000,0.38616,0.57449,0.00000
risk_averse_impedance,stiffness_shift,0,6,0.00000,3.67249,1.32590,0.31260,1.47403,0.00000,0.19086,0.01192,5.00000,0.40440,0.60320,0.00000
risk_averse_impedance,stiffness_shift,1,6,0.00000,3.81559,1.52555,0.30782,1.58454,0.00602,0.17934,0.01396,5.16667,0.41096,0.60103,0.00000
risk_averse_impedance,stiffness_shift,2,6,0.00000,3.68856,1.27078,0.31904,1.56949,0.00201,0.17154,0.01197,5.00000,0.39316,0.60179,0.00000
risk_averse_impedance,stiffness_shift,3,6,0.00000,3.86433,1.49214,0.30911,1.54178,0.00000,0.17234,0.01386,5.00000,0.40820,0.59937,0.00000
risk_averse_impedance,stiffness_shift,4,6,0.00000,3.59768,1.61237,0.29699,1.56143,0.00201,0.17795,0.01602,5.83333,0.37105,0.60306,0.00000
risk_averse_impedance,stiffness_shift,5,6,0.00000,3.79160,1.31500,0.31588,1.52261,0.00198,0.17900,0.01391,5.00000,0.40994,0.60038,0.00000
risk_averse_impedance,stiffness_shift,6,6,0.00000,3.78160,1.36353,0.32250,1.54870,0.00402,0.18534,0.01195,5.00000,0.41011,0.60174,0.00000
risk_averse_impedance,stiffness_shift,7,6,0.00000,3.70391,1.51727,0.30754,1.52312,0.00000,0.17962,0.01197,5.33333,0.40967,0.60224,0.00000
risk_averse_impedance,surface_discontinuity,0,6,0.00000,3.84204,2.77509,0.23287,0.97393,0.00000,0.00000,0.00198,5.83333,0.38199,0.57791,0.00000
risk_averse_impedance,surface_discontinuity,1,6,0.00000,3.84230,2.81747,0.22898,0.99159,0.00000,0.00000,0.00201,5.33333,0.38701,0.57555,0.00000
risk_averse_impedance,surface_discontinuity,2,6,0.00000,3.79573,2.73366,0.23434,0.97982,0.00000,0.00000,0.00201,5.66667,0.37434,0.58071,0.00000
risk_averse_impedance,surface_discontinuity,3,6,0.00000,3.86176,2.81208,0.23230,1.01054,0.00000,0.01205,0.00000,5.83333,0.38286,0.57764,0.00000
risk_averse_impedance,surface_discontinuity,4,6,0.00000,3.70022,2.64875,0.23579,0.97108,0.00000,0.00803,0.00000,5.33333,0.35699,0.57709,0.00000
risk_averse_impedance,surface_discontinuity,5,6,0.00000,3.75726,2.71715,0.23385,0.97136,0.00000,0.00000,0.00402,5.16667,0.37602,0.57811,0.00000
risk_averse_impedance,surface_discontinuity,6,6,0.00000,3.88152,2.79519,0.22904,0.99712,0.00000,0.01606,0.00201,5.50000,0.38729,0.58124,0.00000
risk_averse_impedance,surface_discontinuity,7,6,0.00000,3.77177,2.96013,0.23297,0.98811,0.00000,0.00000,0.00407,6.00000,0.37988,0.57657,0.00000
risk_averse_impedance,target_force_jump,0,6,0.00000,3.59237,3.56373,0.21468,1.02811,0.00000,0.08369,0.00607,8.33333,0.36523,0.58996,0.00000
risk_averse_impedance,target_force_jump,1,6,0.00000,3.63165,4.08006,0.20306,0.98969,0.00000,0.06708,0.00203,9.50000,0.37183,0.58609,0.00000
risk_averse_impedance,target_force_jump,2,6,0.00000,3.61034,3.79071,0.20564,1.08301,0.00000,0.06301,0.00610,8.50000,0.36032,0.58966,0.00000
risk_averse_impedance,target_force_jump,3,6,0.00000,3.56527,3.31572,0.22003,1.03052,0.00000,0.06286,0.00407,8.50000,0.36505,0.58838,0.00000
risk_averse_impedance,target_force_jump,4,6,0.00000,3.56681,3.67594,0.20559,1.03392,0.00000,0.10358,0.00608,7.83333,0.34614,0.59249,0.00000
risk_averse_impedance,target_force_jump,5,6,0.00000,3.60844,3.57929,0.20556,1.04846,0.00000,0.06730,0.00613,7.66667,0.35973,0.58708,0.00000
risk_averse_impedance,target_force_jump,6,6,0.00000,3.62133,4.29618,0.20266,1.02052,0.00000,0.10595,0.00203,10.00000,0.37185,0.59065,0.00000
risk_averse_impedance,target_force_jump,7,6,0.00000,3.61936,3.69812,0.20861,1.03991,0.00000,0.06509,0.00610,10.00000,0.36919,0.58724,0.00000
robust_mpc_impedance,actuator_saturation,0,6,0.00000,3.85074,2.07784,0.22000,1.46882,0.00000,0.41264,0.02234,5.00000,0.37389,0.67329,0.00000
robust_mpc_impedance,actuator_saturation,1,6,0.00000,3.62528,1.79224,0.21490,1.39659,0.00000,0.38417,0.02439,5.16667,0.36349,0.67325,0.00000
robust_mpc_impedance,actuator_saturation,2,6,0.00000,3.61617,2.17623,0.20858,1.27566,0.00000,0.39565,0.01830,5.16667,0.36699,0.67520,0.00000
robust_mpc_impedance,actuator_saturation,3,6,0.00000,3.77244,1.99197,0.22063,1.43498,0.00000,0.37611,0.01627,5.00000,0.36389,0.67331,0.00000
robust_mpc_impedance,actuator_saturation,4,6,0.00000,3.63371,1.73530,0.21418,1.33745,0.00000,0.39134,0.02219,5.33333,0.35200,0.67400,0.00000
robust_mpc_impedance,actuator_saturation,5,6,0.00000,3.69990,2.00435,0.21481,1.35573,0.00000,0.39558,0.02434,5.00000,0.37571,0.67469,0.00000
robust_mpc_impedance,actuator_saturation,6,6,0.00000,3.78297,1.92156,0.21910,1.40656,0.00000,0.38263,0.01825,5.00000,0.37421,0.67240,0.00000
robust_mpc_impedance,actuator_saturation,7,6,0.00000,3.70609,1.88493,0.21729,1.35248,0.00000,0.37983,0.01822,5.00000,0.36443,0.67385,0.00000
robust_mpc_impedance,combined_extreme_stress,0,6,0.00000,3.59412,2.02648,0.19586,1.42344,0.00000,0.35185,0.06584,5.16667,0.35180,0.64361,0.00000
robust_mpc_impedance,combined_extreme_stress,1,6,0.00000,3.60851,1.96161,0.19249,1.42674,0.00411,0.32727,0.07197,5.33333,0.35247,0.64766,0.00000
robust_mpc_impedance,combined_extreme_stress,2,6,0.00000,3.49873,2.41557,0.18881,1.30235,0.00000,0.33987,0.09060,5.00000,0.34892,0.65124,0.00000
robust_mpc_impedance,combined_extreme_stress,3,6,0.00000,3.47262,2.12418,0.19512,1.29859,0.00000,0.33992,0.07617,5.16667,0.34807,0.65021,0.00000
robust_mpc_impedance,combined_extreme_stress,4,6,0.00000,3.52284,2.60050,0.18393,1.30436,0.00000,0.32928,0.10297,5.16667,0.34109,0.65200,0.00000
robust_mpc_impedance,combined_extreme_stress,5,6,0.00000,3.45809,1.76111,0.18966,1.25025,0.00000,0.35133,0.08054,5.00000,0.36107,0.64944,0.00000
robust_mpc_impedance,combined_extreme_stress,6,6,0.00000,3.57934,2.63664,0.18841,1.37713,0.00000,0.36254,0.11004,5.33333,0.35560,0.64985,0.00000
robust_mpc_impedance,combined_extreme_stress,7,6,0.00000,3.42542,2.37832,0.18582,1.30113,0.00000,0.34731,0.09492,5.50000,0.34630,0.64854,0.00000
robust_mpc_impedance,combined_stress,0,6,0.00000,3.67227,1.61969,0.21717,1.53588,0.00610,0.32844,0.03894,5.16667,0.35222,0.64931,0.00000
robust_mpc_impedance,combined_stress,1,6,0.00000,3.47724,1.66217,0.21176,1.39518,0.00000,0.30400,0.04933,5.00000,0.33804,0.65015,0.00000
robust_mpc_impedance,combined_stress,2,6,0.00000,3.58170,2.03889,0.21109,1.44876,0.00000,0.32083,0.03498,5.00000,0.34314,0.65156,0.00000
