method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
token_full,combined_stress,3,1008,,0,0.95000,5.37703,5.78891,0.33582,1.06582,0.02031,0.00000,0.06140,0.03509,4,120,4.25350,0.91999,0.81391,745.98178,0.48536,50,0:x-0.113:y-0.421:f0.00:tf10.39:p0.0000:tok1;15:x0.018:y-0.402:f5.47:tf10.39:p0.0183:tok2;30:x0.019:y-0.282:f5.85:tf10.39:p0.0191:tok3;45:x0.004:y-0.136:f2.41:tf10.39:p0.0043:tok1;60:x0.009:y-0.087:f7.42:tf10.39:p0.0087:tok0;75:x0.012:y-0.003:f8.79:tf16.01:p0.0123:tok5;90:x0.013:y0.077:f9.42:tf16.01:p0.0130:tok5;105:x0.012:y0.187:f8.90:tf16.01:p0.0121:tok5;119:x0.013:y0.269:f10.12:tf16.01:p0.0131:tok5
token_no_memory,combined_stress,3,1008,,1,0.95000,5.34776,5.81775,0.33400,0.43536,0.02088,0.00000,0.10526,0.01754,2,120,3.55319,1.29363,0.79379,731.57819,0.48454,17,0:x-0.123:y-0.423:f0.00:tf10.39:p0.0000:tok3;15:x0.018:y-0.408:f6.19:tf10.39:p0.0184:tok5;30:x0.019:y-0.294:f6.02:tf10.39:p0.0193:tok3;45:x0.004:y-0.139:f4.27:tf10.39:p0.0040:tok3;60:x0.009:y-0.089:f5.97:tf10.39:p0.0087:tok5;75:x0.013:y-0.016:f10.34:tf16.01:p0.0134:tok5;90:x0.012:y0.057:f10.15:tf16.01:p0.0124:tok5;105:x0.012:y0.177:f7.04:tf16.01:p0.0121:tok5;119:x0.013:y0.251:f10.10:tf16.01:p0.0134:tok5
token_no_discrete_tokens,combined_stress,3,1008,,0,0.95833,5.67070,6.11873,0.35417,1.33610,0.02054,0.00870,0.14783,0.03478,4,120,4.18105,1.29169,0.85211,722.45276,0.48478,0,0:x-0.113:y-0.427:f0.04:tf10.39:p0.0000:tok1;15:x0.019:y-0.403:f6.53:tf10.39:p0.0190:tok1;30:x0.019:y-0.267:f5.78:tf10.39:p0.0192:tok1;45:x0.003:y-0.103:f3.01:tf10.39:p0.0031:tok1;60:x0.008:y-0.064:f5.50:tf10.39:p0.0080:tok1;75:x0.012:y0.013:f7.96:tf16.01:p0.0122:tok1;90:x0.012:y0.103:f8.13:tf16.01:p0.0121:tok1;105:x0.012:y0.236:f8.82:tf16.01:p0.0118:tok1;119:x0.012:y0.302:f8.86:tf16.01:p0.0120:tok1
token_no_force_update,combined_stress,3,1008,,1,0.95000,4.92541,5.01170,0.30762,1.03869,0.02046,0.00000,0.08772,0.03509,4,120,4.56056,1.15994,0.80510,420.00000,0.20000,54,0:x-0.121:y-0.425:f1.71:tf10.39:p0.0000:tok1;15:x0.019:y-0.406:f6.38:tf10.39:p0.0188:tok5;30:x0.019:y-0.282:f4.74:tf10.39:p0.0187:tok3;45:x0.005:y-0.134:f3.21:tf10.39:p0.0048:tok1;60:x0.008:y-0.086:f4.31:tf10.39:p0.0081:tok5;75:x0.014:y-0.006:f10.13:tf16.01:p0.0142:tok5;90:x0.014:y0.074:f11.10:tf16.01:p0.0144:tok5;105:x0.014:y0.188:f9.89:tf16.01:p0.0140:tok3;119:x0.014:y0.261:f8.91:tf16.01:p0.0139:tok5
token_no_transition_planner,combined_stress,3,1008,,0,0.95000,5.41284,5.79027,0.33806,1.08645,0.02029,0.00000,0.06140,0.03509,4,120,4.40650,0.78413,0.80397,739.03332,0.48362,53,0:x-0.118:y-0.426:f0.00:tf10.39:p0.0000:tok1;15:x0.019:y-0.405:f6.16:tf10.39:p0.0187:tok5;30:x0.019:y-0.282:f5.83:tf10.39:p0.0191:tok3;45:x0.002:y-0.137:f2.62:tf10.39:p0.0022:tok1;60:x0.008:y-0.082:f6.08:tf10.39:p0.0083:tok5;75:x0.013:y-0.001:f9.30:tf16.01:p0.0126:tok5;90:x0.013:y0.071:f9.27:tf16.01:p0.0132:tok2;105:x0.012:y0.190:f9.85:tf16.01:p0.0122:tok5;119:x0.012:y0.260:f8.00:tf16.01:p0.0122:tok5
token_no_safety_penalty,combined_stress,3,1008,,1,0.95000,5.41495,5.81912,0.33819,1.01389,0.02053,0.00000,0.00877,0.03509,4,120,4.23906,0.91477,0.80549,714.24616,0.48276,49,0:x-0.110:y-0.429:f0.00:tf10.39:p0.0000:tok1;15:x0.019:y-0.407:f5.69:tf10.39:p0.0185:tok5;30:x0.020:y-0.282:f6.02:tf10.39:p0.0199:tok3;45:x0.005:y-0.138:f3.98:tf10.39:p0.0051:tok1;60:x0.008:y-0.088:f5.77:tf10.39:p0.0076:tok5;75:x0.013:y-0.002:f10.29:tf16.01:p0.0127:tok5;90:x0.013:y0.079:f9.87:tf16.01:p0.0128:tok5;105:x0.013:y0.201:f8.84:tf16.01:p0.0128:tok5;119:x0.013:y0.261:f7.94:tf16.01:p0.0129:tok5
token_full,combined_stress,3,1009,,0,0.95000,5.69938,6.33580,0.34016,1.08874,0.02138,0.00000,0.00000,0.03509,4,120,4.35494,0.72551,0.77896,823.83264,0.49947,53,0:x-0.108:y-0.431:f0.00:tf10.66:p0.0000:tok1;15:x0.020:y-0.410:f6.70:tf10.66:p0.0197:tok5;30:x0.020:y-0.291:f6.20:tf10.66:p0.0198:tok3;45:x0.019:y-0.139:f5.41:tf10.66:p0.0194:tok3;60:x0.008:y-0.062:f5.22:tf10.66:p0.0077:tok5;75:x0.011:y-0.016:f9.42:tf16.76:p0.0115:tok5;90:x0.011:y0.046:f8.93:tf16.76:p0.0113:tok5;105:x0.012:y0.169:f9.57:tf16.76:p0.0115:tok5;119:x0.012:y0.238:f9.17:tf16.76:p0.0116:tok5
token_no_memory,combined_stress,3,1009,,0,0.95000,5.59321,6.30035,0.33382,0.59745,0.02153,0.00000,0.09649,0.03509,4,120,3.55090,1.22121,0.77211,829.78320,0.50056,16,0:x-0.118:y-0.435:f1.12:tf10.66:p0.0000:tok3;15:x0.019:y-0.415:f6.57:tf10.66:p0.0193:tok5;30:x0.020:y-0.300:f6.92:tf10.66:p0.0199:tok3;45:x0.020:y-0.140:f6.56:tf10.66:p0.0195:tok3;60:x0.008:y-0.063:f7.04:tf10.66:p0.0079:tok5;75:x0.012:y-0.025:f10.24:tf16.76:p0.0123:tok5;90:x0.012:y0.032:f9.50:tf16.76:p0.0118:tok5;105:x0.012:y0.152:f9.33:tf16.76:p0.0118:tok5;119:x0.012:y0.232:f9.59:tf16.76:p0.0120:tok5
token_no_discrete_tokens,combined_stress,3,1009,,0,0.95833,5.82150,6.58698,0.34745,1.11891,0.02122,0.00000,0.19130,0.03478,4,120,4.27647,1.37725,0.84245,812.04032,0.50163,0,0:x-0.123:y-0.422:f0.91:tf10.66:p0.0000:tok1;15:x0.019:y-0.402:f6.36:tf10.66:p0.0192:tok1;30:x0.019:y-0.278:f6.35:tf10.66:p0.0194:tok1;45:x0.021:y-0.102:f6.98:tf10.66:p0.0208:tok1;60:x0.007:y-0.032:f5.19:tf10.66:p0.0073:tok1;75:x0.011:y0.006:f8.66:tf16.76:p0.0113:tok1;90:x0.010:y0.072:f9.30:tf16.76:p0.0105:tok1;105:x0.011:y0.220:f8.60:tf16.76:p0.0113:tok1;119:x0.012:y0.293:f8.43:tf16.76:p0.0115:tok1
token_no_force_update,combined_stress,3,1009,,0,0.95000,5.17695,5.38721,0.30898,1.06427,0.02033,0.00000,0.07895,0.03509,4,37,4.52839,0.92875,0.77991,420.00000,0.20000,48,0:x-0.113:y-0.439:f0.48:tf10.66:p0.0000:tok1;15:x0.019:y-0.416:f6.04:tf10.66:p0.0191:tok2;30:x0.019:y-0.290:f5.44:tf10.66:p0.0190:tok3;45:x0.018:y-0.132:f4.61:tf10.66:p0.0183:tok3;60:x0.009:y-0.053:f7.19:tf10.66:p0.0090:tok2;75:x0.013:y-0.016:f11.63:tf16.76:p0.0133:tok5;90:x0.013:y0.038:f10.56:tf16.76:p0.0130:tok5;105:x0.012:y0.162:f9.26:tf16.76:p0.0116:tok5;119:x0.013:y0.239:f11.33:tf16.76:p0.0134:tok5
token_no_transition_planner,combined_stress,3,1009,,0,0.95000,5.70278,6.31656,0.34036,1.14289,0.02110,0.00000,0.00000,0.03509,4,120,4.61848,0.62803,0.78652,844.88606,0.49998,60,0:x-0.113:y-0.416:f0.26:tf10.66:p0.0000:tok1;15:x0.020:y-0.401:f6.92:tf10.66:p0.0201:tok5;30:x0.020:y-0.293:f6.65:tf10.66:p0.0199:tok3;45:x0.019:y-0.141:f6.29:tf10.66:p0.0194:tok3;60:x0.008:y-0.058:f4.75:tf10.66:p0.0078:tok5;75:x0.012:y-0.008:f10.11:tf16.76:p0.0118:tok5;90:x0.011:y0.048:f9.92:tf16.76:p0.0113:tok5;105:x0.011:y0.167:f8.88:tf16.76:p0.0112:tok5;119:x0.012:y0.245:f10.96:tf16.76:p0.0120:tok5
token_no_safety_penalty,combined_stress,3,1009,,0,0.95000,5.70362,6.36378,0.34041,1.02218,0.02062,0.00000,0.00000,0.03509,4,120,4.54484,0.73634,0.77886,826.64366,0.50020,54,0:x-0.122:y-0.427:f0.00:tf10.66:p0.0000:tok1;15:x0.018:y-0.407:f6.25:tf10.66:p0.0179:tok5;30:x0.019:y-0.290:f6.57:tf10.66:p0.0194:tok3;45:x0.020:y-0.139:f5.73:tf10.66:p0.0202:tok3;60:x0.008:y-0.063:f6.13:tf10.66:p0.0084:tok2;75:x0.012:y-0.013:f8.23:tf16.76:p0.0116:tok2;90:x0.012:y0.041:f10.57:tf16.76:p0.0121:tok5;105:x0.011:y0.163:f9.66:tf16.76:p0.0106:tok2;119:x0.011:y0.238:f10.29:tf16.76:p0.0115:tok5
token_full,combined_stress,4,1000,,1,0.95000,5.12036,5.74855,0.35277,0.78939,0.02077,0.00000,0.00000,0.03509,4,120,3.76465,0.81664,0.82589,724.50794,0.49794,54,0:x-0.106:y-0.439:f0.00:tf10.40:p0.0000:tok1;15:x0.017:y-0.416:f6.54:tf10.40:p0.0174:tok5;30:x0.017:y-0.288:f5.89:tf10.40:p0.0170:tok3;45:x0.017:y-0.135:f6.52:tf10.40:p0.0170:tok3;60:x0.003:y-0.011:f2.86:tf10.40:p0.0028:tok1;75:x0.012:y0.027:f8.38:tf14.51:p0.0121:tok2;90:x0.011:y0.079:f8.46:tf14.51:p0.0111:tok5;105:x0.012:y0.201:f9.22:tf14.51:p0.0119:tok5;119:x0.012:y0.279:f7.65:tf14.51:p0.0119:tok5
token_no_memory,combined_stress,4,1000,,1,0.95000,4.98917,5.71131,0.34373,0.19943,0.01868,0.00000,0.12281,0.03509,4,120,2.80594,1.27763,0.81050,720.94980,0.49801,13,0:x-0.115:y-0.428:f0.00:tf10.40:p0.0000:tok3;15:x0.018:y-0.411:f7.62:tf10.40:p0.0178:tok0;30:x0.018:y-0.300:f5.80:tf10.40:p0.0176:tok3;45:x0.016:y-0.138:f5.85:tf10.40:p0.0162:tok3;60:x0.005:y-0.007:f5.27:tf10.40:p0.0048:tok3;75:x0.012:y0.022:f8.79:tf14.51:p0.0117:tok5;90:x0.012:y0.069:f8.04:tf14.51:p0.0117:tok5;105:x0.012:y0.184:f9.36:tf14.51:p0.0118:tok5;119:x0.012:y0.265:f8.22:tf14.51:p0.0116:tok5
token_no_discrete_tokens,combined_stress,4,1000,,1,0.95833,5.21157,6.04302,0.35905,0.59544,0.01781,0.00000,0.21739,0.01739,2,120,3.45532,1.46357,0.87419,691.50362,0.49940,0,0:x-0.121:y-0.435:f0.83:tf10.40:p0.0000:tok1;15:x0.016:y-0.411:f6.13:tf10.40:p0.0165:tok1;30:x0.016:y-0.271:f5.72:tf10.40:p0.0163:tok1;45:x0.017:y-0.095:f5.60:tf10.40:p0.0168:tok1;60:x0.005:y0.013:f2.89:tf10.40:p0.0046:tok1;75:x0.012:y0.037:f9.77:tf14.51:p0.0119:tok1;90:x0.011:y0.100:f8.33:tf14.51:p0.0111:tok1;105:x0.012:y0.249:f8.09:tf14.51:p0.0117:tok1;119:x0.012:y0.321:f8.12:tf14.51:p0.0118:tok1
token_no_force_update,combined_stress,4,1000,,1,0.95000,4.74128,5.02638,0.32665,0.76066,0.01802,0.00000,0.07018,0.03509,4,120,3.84521,0.91779,0.82022,420.00000,0.20000,49,0:x-0.115:y-0.424:f0.00:tf10.40:p0.0000:tok1;15:x0.017:y-0.406:f6.01:tf10.40:p0.0172:tok5;30:x0.016:y-0.288:f5.95:tf10.40:p0.0158:tok3;45:x0.016:y-0.132:f6.32:tf10.40:p0.0163:tok3;60:x0.006:y-0.009:f3.76:tf10.40:p0.0057:tok1;75:x0.014:y0.021:f10.64:tf14.51:p0.0136:tok2;90:x0.014:y0.078:f9.92:tf14.51:p0.0135:tok5;105:x0.012:y0.202:f8.03:tf14.51:p0.0124:tok2;119:x0.013:y0.274:f8.99:tf14.51:p0.0132:tok5
token_no_transition_planner,combined_stress,4,1000,,1,0.95000,5.08098,5.71930,0.35005,0.93018,0.01841,0.00000,0.00000,0.02632,3,120,3.76347,0.77871,0.81953,728.38403,0.49688,51,0:x-0.113:y-0.433:f0.66:tf10.40:p0.0000:tok1;15:x0.016:y-0.412:f5.44:tf10.40:p0.0159:tok2;30:x0.018:y-0.289:f6.65:tf10.40:p0.0178:tok3;45:x0.017:y-0.135:f5.81:tf10.40:p0.0171:tok3;60:x0.005:y-0.011:f3.31:tf10.40:p0.0053:tok1;75:x0.012:y0.023:f8.62:tf14.51:p0.0122:tok5;90:x0.012:y0.077:f9.27:tf14.51:p0.0117:tok5;105:x0.012:y0.203:f7.77:tf14.51:p0.0118:tok5;119:x0.012:y0.274:f9.03:tf14.51:p0.0123:tok5
token_no_safety_penalty,combined_stress,4,1000,,1,0.95000,5.13011,5.76998,0.35344,0.86179,0.01858,0.00000,0.07018,0.02632,3,120,3.83185,0.82020,0.82494,709.61387,0.49736,60,0:x-0.122:y-0.441:f0.03:tf10.40:p0.0000:tok1;15:x0.018:y-0.417:f5.94:tf10.40:p0.0176:tok2;30:x0.017:y-0.290:f6.17:tf10.40:p0.0170:tok3;45:x0.017:y-0.134:f5.41:tf10.40:p0.0173:tok3;60:x0.004:y-0.010:f1.40:tf10.40:p0.0038:tok1;75:x0.012:y0.024:f7.99:tf14.51:p0.0120:tok5;90:x0.012:y0.081:f8.49:tf14.51:p0.0116:tok5;105:x0.011:y0.205:f7.22:tf14.51:p0.0114:tok5;119:x0.012:y0.278:f8.04:tf14.51:p0.0117:tok5
token_full,combined_stress,4,1001,,1,0.95833,5.41101,5.91630,0.34373,0.47046,0.02170,0.00000,0.00000,0.02609,3,120,3.84005,1.61913,0.80944,791.50705,0.49642,55,0:x-0.108:y-0.433:f0.00:tf10.89:p0.0000:tok1;15:x0.020:y-0.412:f5.91:tf10.89:p0.0201:tok2;30:x0.021:y-0.288:f5.27:tf10.89:p0.0208:tok3;45:x0.010:y-0.140:f7.29:tf10.89:p0.0098:tok5;60:x0.008:y-0.093:f6.53:tf10.89:p0.0078:tok2;75:x0.012:y-0.014:f8.06:tf15.74:p0.0121:tok5;90:x0.011:y0.073:f8.56:tf15.74:p0.0114:tok5;105:x0.011:y0.195:f7.99:tf15.74:p0.0114:tok5;119:x0.012:y0.265:f10.05:tf15.74:p0.0123:tok5
token_no_memory,combined_stress,4,1001,,1,0.95000,5.39117,5.85358,0.34247,0.53370,0.02310,0.00000,0.09649,0.03509,4,120,3.66218,1.35456,0.80155,798.39307,0.49770,19,0:x-0.124:y-0.426:f0.00:tf10.89:p0.0000:tok3;15:x0.020:y-0.410:f6.78:tf10.89:p0.0201:tok5;30:x0.021:y-0.300:f6.34:tf10.89:p0.0210:tok3;45:x0.010:y-0.143:f6.71:tf10.89:p0.0097:tok5;60:x0.009:y-0.095:f6.42:tf10.89:p0.0089:tok5;75:x0.012:y-0.036:f10.87:tf15.74:p0.0120:tok5;90:x0.011:y0.050:f8.55:tf15.74:p0.0112:tok5;105:x0.012:y0.178:f10.90:tf15.74:p0.0118:tok5;119:x0.012:y0.258:f9.54:tf15.74:p0.0115:tok5
token_no_discrete_tokens,combined_stress,4,1001,,0,0.95833,5.79052,6.25409,0.36784,1.17718,0.02281,0.00870,0.16522,0.05217,6,120,4.42122,1.32519,0.85619,774.00943,0.49688,0,0:x-0.113:y-0.435:f0.17:tf10.89:p0.0000:tok1;15:x0.021:y-0.409:f5.83:tf10.89:p0.0213:tok1;30:x0.022:y-0.274:f5.13:tf10.89:p0.0218:tok1;45:x0.010:y-0.102:f7.05:tf10.89:p0.0099:tok1;60:x0.007:y-0.063:f4.99:tf10.89:p0.0071:tok1;75:x0.012:y-0.005:f9.24:tf15.74:p0.0119:tok1;90:x0.011:y0.094:f8.50:tf15.74:p0.0114:tok1;105:x0.012:y0.243:f9.77:tf15.74:p0.0122:tok1;119:x0.012:y0.305:f9.03:tf15.74:p0.0117:tok1
token_no_force_update,combined_stress,4,1001,,1,0.95833,4.93100,5.07771,0.31324,0.38475,0.02151,0.00000,0.05217,0.03478,4,120,3.85165,1.78676,0.79727,420.00000,0.20000,47,0:x-0.104:y-0.430:f0.53:tf10.89:p0.0000:tok1;15:x0.021:y-0.410:f5.49:tf10.89:p0.0209:tok5;30:x0.020:y-0.290:f5.05:tf10.89:p0.0198:tok3;45:x0.010:y-0.137:f7.26:tf10.89:p0.0098:tok5;60:x0.009:y-0.087:f6.87:tf10.89:p0.0089:tok5;75:x0.013:y-0.026:f10.20:tf15.74:p0.0132:tok5;90:x0.014:y0.058:f11.43:tf15.74:p0.0136:tok5;105:x0.013:y0.187:f10.43:tf15.74:p0.0130:tok5;119:x0.013:y0.254:f11.06:tf15.74:p0.0134:tok5
token_no_transition_planner,combined_stress,4,1001,,1,0.95000,5.48690,5.91400,0.34855,0.96446,0.02176,0.00000,0.00000,0.03509,4,120,4.62842,0.90443,0.80963,790.72220,0.49546,56,0:x-0.120:y-0.439:f0.00:tf10.89:p0.0000:tok1;15:x0.020:y-0.415:f6.14:tf10.89:p0.0199:tok5;30:x0.021:y-0.287:f6.86:tf10.89:p0.0207:tok3;45:x0.011:y-0.138:f7.47:tf10.89:p0.0106:tok2;60:x0.008:y-0.088:f5.79:tf10.89:p0.0082:tok2;75:x0.011:y-0.018:f9.38:tf15.74:p0.0114:tok5;90:x0.012:y0.076:f9.33:tf15.74:p0.0117:tok5;105:x0.013:y0.200:f10.54:tf15.74:p0.0125:tok2;119:x0.011:y0.265:f8.52:tf15.74:p0.0112:tok5
token_no_safety_penalty,combined_stress,4,1001,,1,0.95833,5.51210,5.94557,0.35015,0.58788,0.02233,0.00000,0.00000,0.03478,4,120,3.99810,1.31294,0.80022,783.38534,0.49604,54,0:x-0.098:y-0.423:f0.00:tf10.89:p0.0000:tok1;15:x0.021:y-0.406:f6.91:tf10.89:p0.0208:tok2;30:x0.021:y-0.290:f5.77:tf10.89:p0.0209:tok3;45:x0.009:y-0.142:f7.78:tf10.89:p0.0095:tok5;60:x0.009:y-0.091:f6.31:tf10.89:p0.0090:tok2;75:x0.012:y-0.025:f11.12:tf15.74:p0.0120:tok2;90:x0.012:y0.062:f8.88:tf15.74:p0.0116:tok5;105:x0.012:y0.188:f9.75:tf15.74:p0.0119:tok5;119:x0.012:y0.257:f9.62:tf15.74:p0.0119:tok5
token_full,combined_stress,4,1002,,1,0.95000,5.09056,5.55492,0.32814,0.95228,0.02114,0.00000,0.10526,0.03509,4,120,3.95696,0.81643,0.82181,678.43561,0.45506,53,0:x-0.119:y-0.437:f1.22:tf9.97:p0.0000:tok1;15:x0.019:y-0.414:f5.21:tf9.97:p0.0190:tok2;30:x0.020:y-0.282:f7.22:tf9.97:p0.0197:tok4;45:x0.020:y-0.123:f4.71:tf9.97:p0.0203:tok2;60:x0.009:y-0.040:f6.56:tf9.97:p0.0090:tok2;75:x0.013:y0.026:f11.28:tf15.51:p0.0127:tok2;90:x0.013:y0.112:f8.09:tf15.51:p0.0131:tok5;105:x0.014:y0.220:f9.14:tf15.51:p0.0136:tok5;119:x0.014:y0.276:f10.77:tf15.51:p0.0139:tok5
token_no_memory,combined_stress,4,1002,,1,0.95000,5.03090,5.57153,0.32429,0.37555,0.02163,0.00000,0.13158,0.03509,4,120,3.09985,1.24532,0.82317,667.84365,0.45830,16,0:x-0.104:y-0.442:f0.00:tf9.97:p0.0000:tok3;15:x0.020:y-0.418:f6.47:tf9.97:p0.0204:tok5;30:x0.020:y-0.288:f4.93:tf9.97:p0.0198:tok3;45:x0.021:y-0.122:f5.50:tf9.97:p0.0210:tok3;60:x0.009:y-0.047:f5.95:tf9.97:p0.0093:tok5;75:x0.013:y0.006:f10.93:tf15.51:p0.0126:tok5;90:x0.014:y0.086:f9.71:tf15.51:p0.0144:tok5;105:x0.014:y0.203:f9.97:tf15.51:p0.0139:tok3;119:x0.014:y0.277:f8.70:tf15.51:p0.0142:tok5
token_no_discrete_tokens,combined_stress,4,1002,,0,0.95833,5.25647,5.84641,0.33883,1.12316,0.02159,0.00000,0.15652,0.03478,4,120,3.58581,1.21398,0.86566,661.27159,0.45738,0,0:x-0.108:y-0.423:f0.31:tf9.97:p0.0000:tok1;15:x0.020:y-0.401:f7.19:tf9.97:p0.0200:tok1;30:x0.019:y-0.266:f4.97:tf9.97:p0.0195:tok1;45:x0.021:y-0.090:f6.29:tf9.97:p0.0211:tok1;60:x0.008:y-0.026:f5.94:tf9.97:p0.0083:tok1;75:x0.012:y0.036:f12.01:tf15.51:p0.0121:tok1;90:x0.012:y0.131:f8.29:tf15.51:p0.0122:tok1;105:x0.013:y0.254:f7.27:tf15.51:p0.0130:tok1;119:x0.014:y0.314:f9.41:tf15.51:p0.0141:tok1
token_no_force_update,combined_stress,4,1002,,1,0.95000,4.81716,4.95441,0.31051,1.04186,0.02047,0.00000,0.14035,0.03509,4,120,3.94266,0.91100,0.82498,420.00000,0.20000,55,0:x-0.110:y-0.445:f0.16:tf9.97:p0.0000:tok1;15:x0.020:y-0.418:f5.66:tf9.97:p0.0198:tok5;30:x0.019:y-0.277:f5.97:tf9.97:p0.0191:tok3;45:x0.019:y-0.115:f6.32:tf9.97:p0.0189:tok3;60:x0.009:y-0.040:f5.37:tf9.97:p0.0090:tok2;75:x0.014:y0.021:f11.68:tf15.51:p0.0140:tok2;90:x0.015:y0.104:f10.99:tf15.51:p0.0151:tok5;105:x0.014:y0.217:f8.98:tf15.51:p0.0141:tok5;119:x0.015:y0.278:f10.07:tf15.51:p0.0146:tok5
token_no_transition_planner,combined_stress,4,1002,,1,0.95000,5.09861,5.59682,0.32865,0.75507,0.02125,0.00000,0.06140,0.03509,4,120,3.84353,0.92062,0.84100,675.27076,0.45833,54,0:x-0.108:y-0.432:f0.00:tf9.97:p0.0000:tok1;15:x0.020:y-0.409:f4.69:tf9.97:p0.0196:tok5;30:x0.021:y-0.278:f6.15:tf9.97:p0.0208:tok3;45:x0.021:y-0.123:f6.36:tf9.97:p0.0211:tok3;60:x0.010:y-0.042:f6.81:tf9.97:p0.0096:tok2;75:x0.014:y0.021:f12.05:tf15.51:p0.0137:tok2;90:x0.014:y0.104:f8.92:tf15.51:p0.0137:tok5;105:x0.013:y0.213:f8.32:tf15.51:p0.0129:tok5;119:x0.014:y0.292:f8.01:tf15.51:p0.0137:tok5
token_no_safety_penalty,combined_stress,4,1002,,1,0.95000,5.08485,5.54950,0.32777,0.91243,0.02145,0.00000,0.02632,0.02632,3,120,3.92876,0.81834,0.82766,690.03461,0.45581,54,0:x-0.118:y-0.431:f0.00:tf9.97:p0.0000:tok1;15:x0.019:y-0.409:f5.45:tf9.97:p0.0193:tok5;30:x0.021:y-0.281:f5.30:tf9.97:p0.0209:tok3;45:x0.020:y-0.127:f6.23:tf9.97:p0.0201:tok3;60:x0.009:y-0.041:f5.40:tf9.97:p0.0093:tok5;75:x0.013:y0.025:f10.65:tf15.51:p0.0127:tok5;90:x0.013:y0.102:f8.44:tf15.51:p0.0134:tok5;105:x0.014:y0.218:f9.46:tf15.51:p0.0138:tok5;119:x0.013:y0.281:f9.71:tf15.51:p0.0130:tok5
token_full,combined_stress,4,1003,,0,0.95000,5.58357,5.96123,0.35569,1.30053,0.02127,0.00877,0.00000,0.03509,4,120,4.73392,0.78373,0.81075,784.69129,0.48308,61,0:x-0.115:y-0.441:f0.00:tf10.97:p0.0000:tok1;15:x0.017:y-0.418:f6.68:tf10.97:p0.0174:tok5;30:x0.017:y-0.294:f7.07:tf10.97:p0.0174:tok3;45:x0.009:y-0.146:f6.59:tf10.97:p0.0089:tok2;60:x0.008:y-0.086:f4.48:tf10.97:p0.0075:tok5;75:x0.011:y-0.014:f8.74:tf15.70:p0.0111:tok5;90:x0.011:y0.075:f9.38:tf15.70:p0.0111:tok5;105:x0.011:y0.200:f9.25:tf15.70:p0.0106:tok5;119:x0.012:y0.266:f9.97:tf15.70:p0.0122:tok5
token_no_memory,combined_stress,4,1003,,1,0.95000,5.46163,5.94761,0.34793,0.40650,0.01878,0.00000,0.09649,0.03509,4,120,3.62001,1.43174,0.80533,786.43699,0.48493,22,0:x-0.120:y-0.426:f0.65:tf10.97:p0.0000:tok3;15:x0.018:y-0.411:f6.96:tf10.97:p0.0178:tok5;30:x0.017:y-0.306:f6.23:tf10.97:p0.0167:tok3;45:x0.009:y-0.150:f6.83:tf10.97:p0.0090:tok5;60:x0.009:y-0.091:f8.97:tf10.97:p0.0091:tok0;75:x0.012:y-0.034:f9.19:tf15.70:p0.0115:tok5;90:x0.012:y0.057:f9.19:tf15.70:p0.0116:tok5;105:x0.012:y0.185:f8.23:tf15.70:p0.0117:tok5;119:x0.012:y0.261:f8.59:tf15.70:p0.0117:tok5
token_no_discrete_tokens,combined_stress,4,1003,,0,0.95833,5.76506,6.23409,0.36726,1.39613,0.01864,0.00870,0.20870,0.03478,4,120,4.35869,1.36249,0.86593,808.23168,0.48468,0,0:x-0.111:y-0.420:f0.00:tf10.97:p0.0000:tok1;15:x0.017:y-0.401:f5.75:tf10.97:p0.0165:tok1;30:x0.018:y-0.284:f7.11:tf10.97:p0.0178:tok1;45:x0.009:y-0.110:f5.96:tf10.97:p0.0086:tok1;60:x0.008:y-0.059:f6.27:tf10.97:p0.0078:tok1;75:x0.011:y-0.003:f9.47:tf15.70:p0.0113:tok1;90:x0.011:y0.098:f8.00:tf15.70:p0.0106:tok1;105:x0.012:y0.254:f9.35:tf15.70:p0.0116:tok1;119:x0.010:y0.314:f8.65:tf15.70:p0.0103:tok1
token_no_force_update,combined_stress,4,1003,,0,0.95000,5.03490,5.10536,0.32074,1.35286,0.01896,0.00877,0.00000,0.03509,4,120,4.95853,0.98421,0.82300,420.00000,0.20000,52,0:x-0.121:y-0.426:f0.00:tf10.97:p0.0000:tok1;15:x0.018:y-0.408:f6.34:tf10.97:p0.0178:tok2;30:x0.017:y-0.297:f6.18:tf10.97:p0.0169:tok3;45:x0.009:y-0.146:f7.25:tf10.97:p0.0092:tok2;60:x0.010:y-0.086:f8.94:tf10.97:p0.0098:tok0;75:x0.013:y-0.027:f9.61:tf15.70:p0.0129:tok5;90:x0.012:y0.058:f10.31:tf15.70:p0.0119:tok3;105:x0.012:y0.188:f10.90:tf15.70:p0.0124:tok3;119:x0.013:y0.276:f9.88:tf15.70:p0.0131:tok5
