method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
adaptive_impedance_control,friction_slip_shift,5,5,,0,0.95833,4.56860,4.53662,0.37254,1.18057,0.01938,0.00870,0.24348,0.01739,2,120,3.69611,0.81400,0.92800,448.12186,0.39355,0,0:x-0.118:y-0.432:f0.00:tf11.22:p0.0000:tok-1;15:x0.018:y-0.410:f6.88:tf11.22:p0.0180:tok-1;30:x0.019:y-0.287:f7.40:tf11.22:p0.0188:tok-1;45:x0.019:y-0.111:f7.12:tf11.22:p0.0190:tok-1;60:x0.016:y0.013:f7.03:tf12.26:p0.0156:tok-1;75:x0.017:y0.049:f8.60:tf12.26:p0.0171:tok-1;90:x0.017:y0.141:f8.27:tf12.26:p0.0171:tok-1;105:x0.017:y0.301:f7.60:tf12.26:p0.0173:tok-1;119:x0.018:y0.367:f7.94:tf12.26:p0.0176:tok-1
admittance_switching_control,friction_slip_shift,5,5,,0,0.95833,5.14548,5.19963,0.41958,1.84773,0.02883,0.00870,0.18261,0.01739,2,120,4.79138,-0.07821,0.88495,452.60721,0.40020,0,0:x-0.118:y-0.430:f0.26:tf11.22:p0.0000:tok-1;15:x0.017:y-0.415:f6.10:tf11.22:p0.0174:tok-1;30:x0.018:y-0.337:f6.65:tf11.22:p0.0177:tok-1;45:x0.017:y-0.176:f7.02:tf11.22:p0.0174:tok-1;60:x0.015:y-0.010:f6.75:tf12.26:p0.0147:tok-1;75:x0.015:y0.043:f6.81:tf12.26:p0.0150:tok-1;90:x0.016:y0.099:f6.84:tf12.26:p0.0156:tok-1;105:x0.016:y0.230:f7.13:tf12.26:p0.0156:tok-1;119:x0.016:y0.328:f7.01:tf12.26:p0.0156:tok-1
robust_mpc_impedance,friction_slip_shift,5,5,,0,0.94167,5.01886,5.21395,0.40925,0.00000,0.01812,0.00000,0.15929,0.00000,0,120,2.22953,1.13495,0.86764,459.73273,0.40092,0,0:x-0.123:y-0.421:f0.08:tf11.22:p0.0000:tok-1;15:x0.016:y-0.411:f6.20:tf11.22:p0.0163:tok-1;30:x0.018:y-0.344:f7.35:tf11.22:p0.0180:tok-1;45:x0.017:y-0.198:f6.36:tf11.22:p0.0173:tok-1;60:x0.015:y-0.030:f6.72:tf12.26:p0.0150:tok-1;75:x0.016:y0.032:f6.87:tf12.26:p0.0160:tok-1;90:x0.016:y0.084:f7.05:tf12.26:p0.0157:tok-1;105:x0.015:y0.208:f7.29:tf12.26:p0.0153:tok-1;119:x0.016:y0.313:f8.05:tf12.26:p0.0156:tok-1
learned_gain_regressor,friction_slip_shift,5,5,,0,0.95833,4.57728,4.67034,0.37324,0.74309,0.01929,0.00000,0.26087,0.01739,2,120,3.24618,0.90686,0.94040,450.71699,0.39400,0,0:x-0.111:y-0.426:f0.00:tf11.22:p0.0000:tok-1;15:x0.018:y-0.405:f7.00:tf11.22:p0.0181:tok-1;30:x0.019:y-0.283:f6.16:tf11.22:p0.0186:tok-1;45:x0.019:y-0.107:f7.12:tf11.22:p0.0190:tok-1;60:x0.016:y0.017:f7.73:tf12.26:p0.0158:tok-1;75:x0.017:y0.053:f7.44:tf12.26:p0.0169:tok-1;90:x0.017:y0.150:f7.17:tf12.26:p0.0166:tok-1;105:x0.017:y0.314:f7.30:tf12.26:p0.0167:tok-1;119:x0.017:y0.378:f7.14:tf12.26:p0.0165:tok-1
impedance_token_policy,friction_slip_shift,5,5,,0,0.95000,4.78631,4.83166,0.39029,1.11073,0.02276,0.00000,0.00000,0.01754,2,120,3.76555,0.51683,0.90935,453.37596,0.39477,51,0:x-0.113:y-0.423:f0.34:tf11.22:p0.0000:tok1;15:x0.018:y-0.405:f6.62:tf11.22:p0.0180:tok2;30:x0.018:y-0.292:f7.37:tf11.22:p0.0175:tok3;45:x0.018:y-0.139:f6.57:tf11.22:p0.0179:tok3;60:x0.016:y-0.007:f7.32:tf12.26:p0.0156:tok5;75:x0.016:y0.053:f7.25:tf12.26:p0.0164:tok2;90:x0.017:y0.146:f7.97:tf12.26:p0.0169:tok3;105:x0.017:y0.277:f7.60:tf12.26:p0.0169:tok2;119:x0.016:y0.351:f7.27:tf12.26:p0.0163:tok5
oracle_impedance,friction_slip_shift,5,5,,0,0.95000,4.73794,4.92961,0.38634,0.82883,0.01912,0.00000,0.28947,0.01754,2,120,3.08398,1.04364,0.96193,453.08449,0.39281,0,0:x-0.121:y-0.435:f0.45:tf11.22:p0.0000:tok-1;15:x0.018:y-0.409:f7.27:tf11.22:p0.0184:tok-1;30:x0.018:y-0.261:f6.41:tf11.22:p0.0180:tok-1;45:x0.019:y-0.089:f7.03:tf11.22:p0.0187:tok-1;60:x0.016:y0.016:f6.92:tf12.26:p0.0156:tok-1;75:x0.016:y0.057:f7.53:tf12.26:p0.0162:tok-1;90:x0.016:y0.178:f7.31:tf12.26:p0.0161:tok-1;105:x0.016:y0.350:f6.76:tf12.26:p0.0163:tok-1;119:x0.016:y0.397:f7.13:tf12.26:p0.0163:tok-1
fixed_impedance,friction_slip_shift,5,6,,0,0.95833,5.63565,5.62101,0.41650,1.73956,0.02836,0.00870,0.26087,0.01739,2,120,4.45231,0.89062,0.93191,473.93310,0.39078,0,0:x-0.113:y-0.431:f0.29:tf12.65:p0.0000:tok-1;15:x0.018:y-0.412:f7.72:tf12.65:p0.0183:tok-1;30:x0.018:y-0.302:f7.51:tf12.65:p0.0184:tok-1;45:x0.018:y-0.126:f7.87:tf12.65:p0.0180:tok-1;60:x0.019:y0.014:f9.11:tf12.65:p0.0187:tok-1;75:x0.016:y0.059:f8.25:tf13.53:p0.0163:tok-1;90:x0.016:y0.133:f7.85:tf13.53:p0.0161:tok-1;105:x0.016:y0.292:f7.52:tf13.53:p0.0163:tok-1;119:x0.016:y0.371:f7.36:tf13.53:p0.0161:tok-1
gain_scheduled_impedance,friction_slip_shift,5,6,,0,0.95833,5.50676,5.59258,0.40698,0.93209,0.01959,0.00000,0.24348,0.01739,2,120,3.72364,0.79068,0.94087,484.33334,0.38928,0,0:x-0.117:y-0.424:f0.00:tf12.65:p0.0000:tok-1;15:x0.018:y-0.405:f7.34:tf12.65:p0.0179:tok-1;30:x0.018:y-0.287:f7.66:tf12.65:p0.0183:tok-1;45:x0.018:y-0.110:f7.18:tf12.65:p0.0183:tok-1;60:x0.019:y0.018:f8.19:tf12.65:p0.0186:tok-1;75:x0.016:y0.060:f7.31:tf13.53:p0.0159:tok-1;90:x0.017:y0.147:f8.45:tf13.53:p0.0170:tok-1;105:x0.017:y0.310:f8.94:tf13.53:p0.0168:tok-1;119:x0.017:y0.379:f7.92:tf13.53:p0.0167:tok-1
adaptive_impedance_control,friction_slip_shift,5,6,,0,0.95833,5.09175,4.94258,0.37631,1.45585,0.02605,0.00870,0.20870,0.01739,2,120,4.66424,0.34868,0.91038,479.69715,0.38703,0,0:x-0.125:y-0.428:f0.00:tf12.65:p0.0000:tok-1;15:x0.019:y-0.408:f8.12:tf12.65:p0.0186:tok-1;30:x0.019:y-0.294:f6.65:tf12.65:p0.0192:tok-1;45:x0.019:y-0.119:f8.06:tf12.65:p0.0187:tok-1;60:x0.019:y0.013:f8.47:tf12.65:p0.0193:tok-1;75:x0.018:y0.054:f8.98:tf13.53:p0.0178:tok-1;90:x0.017:y0.130:f8.39:tf13.53:p0.0175:tok-1;105:x0.017:y0.281:f7.68:tf13.53:p0.0173:tok-1;119:x0.018:y0.352:f8.50:tf13.53:p0.0178:tok-1
admittance_switching_control,friction_slip_shift,5,6,,0,0.95833,5.72262,5.72682,0.42293,2.00879,0.03449,0.00870,0.16522,0.01739,2,120,5.27581,-0.09884,0.86486,480.99886,0.39261,0,0:x-0.125:y-0.435:f0.00:tf12.65:p0.0000:tok-1;15:x0.018:y-0.421:f6.97:tf12.65:p0.0175:tok-1;30:x0.018:y-0.343:f6.81:tf12.65:p0.0180:tok-1;45:x0.018:y-0.186:f7.33:tf12.65:p0.0184:tok-1;60:x0.018:y-0.021:f9.69:tf12.65:p0.0183:tok-1;75:x0.016:y0.044:f7.61:tf13.53:p0.0162:tok-1;90:x0.016:y0.091:f8.11:tf13.53:p0.0163:tok-1;105:x0.016:y0.211:f7.97:tf13.53:p0.0162:tok-1;119:x0.016:y0.311:f7.23:tf13.53:p0.0164:tok-1
robust_mpc_impedance,friction_slip_shift,5,6,,0,0.95000,5.60893,5.78168,0.41453,0.03401,0.01848,0.00000,0.17544,0.00877,1,120,2.36356,1.14974,0.84002,475.55447,0.39251,0,0:x-0.110:y-0.425:f0.08:tf12.65:p0.0000:tok-1;15:x0.017:y-0.414:f6.58:tf12.65:p0.0172:tok-1;30:x0.018:y-0.351:f7.76:tf12.65:p0.0181:tok-1;45:x0.018:y-0.206:f7.40:tf12.65:p0.0180:tok-1;60:x0.018:y-0.037:f8.76:tf12.65:p0.0183:tok-1;75:x0.017:y0.033:f8.08:tf13.53:p0.0165:tok-1;90:x0.016:y0.076:f7.70:tf13.53:p0.0162:tok-1;105:x0.016:y0.187:f7.76:tf13.53:p0.0159:tok-1;119:x0.016:y0.289:f6.94:tf13.53:p0.0159:tok-1
learned_gain_regressor,friction_slip_shift,5,6,,0,0.95833,5.10523,5.16960,0.37730,0.97539,0.02217,0.00000,0.24348,0.01739,2,120,3.80211,0.65925,0.92624,480.21718,0.38794,0,0:x-0.111:y-0.433:f0.08:tf12.65:p0.0000:tok-1;15:x0.019:y-0.411:f7.53:tf12.65:p0.0192:tok-1;30:x0.020:y-0.287:f7.27:tf12.65:p0.0198:tok-1;45:x0.019:y-0.112:f7.01:tf12.65:p0.0189:tok-1;60:x0.020:y0.014:f9.47:tf12.65:p0.0195:tok-1;75:x0.018:y0.055:f7.98:tf13.53:p0.0177:tok-1;90:x0.017:y0.136:f8.06:tf13.53:p0.0170:tok-1;105:x0.017:y0.296:f7.95:tf13.53:p0.0174:tok-1;119:x0.017:y0.366:f7.55:tf13.53:p0.0169:tok-1
impedance_token_policy,friction_slip_shift,5,6,,0,0.95833,5.26673,5.31136,0.38924,0.49601,0.01953,0.00000,0.00000,0.01739,2,120,3.55035,1.01498,0.89599,485.03983,0.38747,53,0:x-0.113:y-0.439:f0.18:tf12.65:p0.0000:tok1;15:x0.019:y-0.417:f7.06:tf12.65:p0.0190:tok2;30:x0.018:y-0.299:f7.08:tf12.65:p0.0184:tok3;45:x0.019:y-0.146:f7.91:tf12.65:p0.0187:tok3;60:x0.019:y-0.011:f9.73:tf12.65:p0.0186:tok4;75:x0.017:y0.054:f7.84:tf13.53:p0.0167:tok5;90:x0.017:y0.136:f8.48:tf13.53:p0.0172:tok5;105:x0.017:y0.268:f8.53:tf13.53:p0.0170:tok5;119:x0.017:y0.340:f8.32:tf13.53:p0.0171:tok5
oracle_impedance,friction_slip_shift,5,6,,0,0.95833,5.26129,5.39998,0.38884,0.44442,0.01987,0.00000,0.27826,0.01739,2,120,3.03933,1.27020,0.95122,472.07731,0.38710,0,0:x-0.113:y-0.417:f0.00:tf12.65:p0.0000:tok-1;15:x0.019:y-0.398:f7.09:tf12.65:p0.0192:tok-1;30:x0.020:y-0.277:f8.04:tf12.65:p0.0195:tok-1;45:x0.019:y-0.098:f8.04:tf12.65:p0.0190:tok-1;60:x0.019:y0.021:f8.40:tf12.65:p0.0192:tok-1;75:x0.017:y0.062:f8.38:tf13.53:p0.0168:tok-1;90:x0.017:y0.163:f8.54:tf13.53:p0.0166:tok-1;105:x0.017:y0.334:f7.92:tf13.53:p0.0169:tok-1;119:x0.017:y0.388:f7.84:tf13.53:p0.0167:tok-1
fixed_impedance,friction_slip_shift,5,7,,0,0.95833,5.33836,5.16523,0.42585,1.74016,0.02512,0.00870,0.26957,0.01739,2,120,4.44499,0.95370,0.93559,489.32569,0.42032,0,0:x-0.117:y-0.440:f0.56:tf12.51:p0.0000:tok-1;15:x0.016:y-0.418:f7.28:tf12.51:p0.0163:tok-1;30:x0.016:y-0.298:f6.60:tf12.51:p0.0155:tok-1;45:x0.016:y-0.120:f7.64:tf12.51:p0.0159:tok-1;60:x0.015:y0.010:f6.81:tf12.51:p0.0147:tok-1;75:x0.015:y0.043:f7.75:tf12.54:p0.0146:tok-1;90:x0.014:y0.135:f7.08:tf12.54:p0.0143:tok-1;105:x0.015:y0.304:f7.16:tf12.54:p0.0149:tok-1;119:x0.014:y0.374:f6.63:tf12.54:p0.0143:tok-1
gain_scheduled_impedance,friction_slip_shift,5,7,,0,0.95833,5.27690,5.21806,0.42095,0.86168,0.01671,0.00000,0.26087,0.01739,2,120,3.61281,0.85108,0.93688,483.50275,0.41852,0,0:x-0.119:y-0.426:f0.07:tf12.51:p0.0000:tok-1;15:x0.016:y-0.406:f7.65:tf12.51:p0.0159:tok-1;30:x0.016:y-0.282:f6.52:tf12.51:p0.0157:tok-1;45:x0.016:y-0.105:f7.28:tf12.51:p0.0159:tok-1;60:x0.015:y0.015:f6.87:tf12.51:p0.0149:tok-1;75:x0.015:y0.049:f7.34:tf12.54:p0.0150:tok-1;90:x0.015:y0.151:f7.04:tf12.54:p0.0148:tok-1;105:x0.015:y0.316:f7.10:tf12.54:p0.0152:tok-1;119:x0.015:y0.375:f7.30:tf12.54:p0.0150:tok-1
adaptive_impedance_control,friction_slip_shift,5,7,,0,0.95833,4.91779,4.65165,0.39231,1.51542,0.02820,0.00870,0.23478,0.01739,2,120,4.54285,0.33806,0.91143,477.52118,0.41731,0,0:x-0.118:y-0.436:f0.00:tf12.51:p0.0000:tok-1;15:x0.016:y-0.413:f7.35:tf12.51:p0.0162:tok-1;30:x0.017:y-0.288:f8.21:tf12.51:p0.0168:tok-1;45:x0.017:y-0.113:f7.53:tf12.51:p0.0169:tok-1;60:x0.016:y0.009:f7.10:tf12.51:p0.0156:tok-1;75:x0.016:y0.038:f7.94:tf12.54:p0.0164:tok-1;90:x0.017:y0.126:f7.97:tf12.54:p0.0166:tok-1;105:x0.017:y0.284:f7.92:tf12.54:p0.0166:tok-1;119:x0.017:y0.353:f8.26:tf12.54:p0.0173:tok-1
admittance_switching_control,friction_slip_shift,5,7,,0,0.96667,5.41163,5.33285,0.43170,0.82441,0.01646,0.00000,0.17241,0.00862,1,120,4.20467,0.74916,0.87243,491.33701,0.42429,0,0:x-0.112:y-0.434:f0.06:tf12.51:p0.0000:tok-1;15:x0.016:y-0.421:f6.66:tf12.51:p0.0158:tok-1;30:x0.016:y-0.340:f7.71:tf12.51:p0.0161:tok-1;45:x0.016:y-0.179:f7.38:tf12.51:p0.0161:tok-1;60:x0.014:y-0.020:f6.74:tf12.51:p0.0143:tok-1;75:x0.015:y0.024:f6.96:tf12.54:p0.0147:tok-1;90:x0.015:y0.082:f6.86:tf12.54:p0.0147:tok-1;105:x0.015:y0.216:f7.40:tf12.54:p0.0153:tok-1;119:x0.014:y0.318:f7.18:tf12.54:p0.0145:tok-1
robust_mpc_impedance,friction_slip_shift,5,7,,0,0.95000,5.37138,5.39367,0.42849,0.00000,0.01614,0.00000,0.14035,0.00000,0,120,2.31191,1.21503,0.84617,479.14617,0.42426,0,0:x-0.110:y-0.413:f0.00:tf12.51:p0.0000:tok-1;15:x0.016:y-0.404:f7.30:tf12.51:p0.0158:tok-1;30:x0.016:y-0.346:f7.36:tf12.51:p0.0157:tok-1;45:x0.016:y-0.205:f6.96:tf12.51:p0.0158:tok-1;60:x0.015:y-0.039:f7.27:tf12.51:p0.0148:tok-1;75:x0.015:y0.015:f7.54:tf12.54:p0.0149:tok-1;90:x0.015:y0.068:f7.15:tf12.54:p0.0152:tok-1;105:x0.015:y0.192:f7.09:tf12.54:p0.0149:tok-1;119:x0.014:y0.294:f6.78:tf12.54:p0.0144:tok-1
learned_gain_regressor,friction_slip_shift,5,7,,0,0.95833,4.89300,4.83197,0.39033,0.86478,0.01889,0.00000,0.25217,0.01739,2,120,3.78601,0.71844,0.92184,477.40901,0.41761,0,0:x-0.120:y-0.429:f0.00:tf12.51:p0.0000:tok-1;15:x0.017:y-0.408:f7.29:tf12.51:p0.0171:tok-1;30:x0.017:y-0.286:f7.86:tf12.51:p0.0171:tok-1;45:x0.017:y-0.109:f7.86:tf12.51:p0.0168:tok-1;60:x0.016:y0.012:f8.06:tf12.51:p0.0164:tok-1;75:x0.016:y0.043:f8.40:tf12.54:p0.0163:tok-1;90:x0.016:y0.137:f7.11:tf12.54:p0.0156:tok-1;105:x0.016:y0.298:f7.72:tf12.54:p0.0161:tok-1;119:x0.016:y0.362:f8.01:tf12.54:p0.0163:tok-1
impedance_token_policy,friction_slip_shift,5,7,,0,0.95833,5.05489,4.99761,0.40324,0.43252,0.01750,0.00000,0.00000,0.01739,2,120,3.30250,1.22719,0.89565,488.84917,0.41808,59,0:x-0.112:y-0.436:f0.00:tf12.51:p0.0000:tok1;15:x0.017:y-0.414:f7.44:tf12.51:p0.0166:tok5;30:x0.016:y-0.295:f7.40:tf12.51:p0.0162:tok3;45:x0.016:y-0.144:f7.10:tf12.51:p0.0159:tok3;60:x0.015:y-0.015:f7.27:tf12.51:p0.0152:tok5;75:x0.015:y0.039:f7.24:tf12.54:p0.0153:tok5;90:x0.015:y0.137:f7.74:tf12.54:p0.0153:tok3;105:x0.015:y0.266:f7.01:tf12.54:p0.0150:tok2;119:x0.016:y0.339:f7.72:tf12.54:p0.0158:tok5
oracle_impedance,friction_slip_shift,5,7,,0,0.95833,4.98411,5.03185,0.39760,0.17776,0.01728,0.00000,0.27826,0.01739,2,120,2.86815,1.35449,0.95134,483.73631,0.41687,0,0:x-0.109:y-0.420:f0.00:tf12.51:p0.0000:tok-1;15:x0.017:y-0.400:f7.88:tf12.51:p0.0169:tok-1;30:x0.016:y-0.271:f7.11:tf12.51:p0.0163:tok-1;45:x0.016:y-0.093:f6.90:tf12.51:p0.0161:tok-1;60:x0.015:y0.016:f6.82:tf12.51:p0.0152:tok-1;75:x0.016:y0.050:f7.21:tf12.54:p0.0157:tok-1;90:x0.015:y0.165:f7.90:tf12.54:p0.0154:tok-1;105:x0.015:y0.337:f7.77:tf12.54:p0.0151:tok-1;119:x0.015:y0.388:f6.79:tf12.54:p0.0153:tok-1
fixed_impedance,friction_slip_shift,5,8,,0,0.95833,5.36085,4.99939,0.44718,1.81178,0.03220,0.00870,0.29565,0.01739,2,120,4.43069,0.63445,0.95633,475.26666,0.38158,0,0:x-0.108:y-0.428:f0.17:tf12.83:p0.0000:tok-1;15:x0.018:y-0.409:f7.12:tf12.83:p0.0182:tok-1;30:x0.018:y-0.296:f7.60:tf12.83:p0.0185:tok-1;45:x0.018:y-0.119:f7.00:tf12.83:p0.0185:tok-1;60:x0.015:y0.012:f7.52:tf12.83:p0.0148:tok-1;75:x0.015:y0.050:f7.14:tf11.99:p0.0149:tok-1;90:x0.014:y0.159:f7.12:tf11.99:p0.0138:tok-1;105:x0.015:y0.331:f7.13:tf11.99:p0.0147:tok-1;119:x0.014:y0.392:f7.21:tf11.99:p0.0144:tok-1
gain_scheduled_impedance,friction_slip_shift,5,8,,0,0.95833,5.25829,5.02580,0.43863,1.03291,0.01952,0.00000,0.28696,0.01739,2,120,3.66555,0.56996,0.96119,485.28552,0.37985,0,0:x-0.112:y-0.431:f0.00:tf12.83:p0.0000:tok-1;15:x0.018:y-0.407:f7.24:tf12.83:p0.0181:tok-1;30:x0.019:y-0.277:f8.38:tf12.83:p0.0186:tok-1;45:x0.019:y-0.101:f7.17:tf12.83:p0.0187:tok-1;60:x0.016:y0.012:f8.06:tf12.83:p0.0157:tok-1;75:x0.014:y0.052:f6.56:tf11.99:p0.0143:tok-1;90:x0.014:y0.176:f7.47:tf11.99:p0.0143:tok-1;105:x0.015:y0.345:f7.41:tf11.99:p0.0146:tok-1;119:x0.014:y0.396:f7.10:tf11.99:p0.0144:tok-1
adaptive_impedance_control,friction_slip_shift,5,8,,0,0.95833,4.87299,4.44415,0.40648,1.49789,0.03062,0.00870,0.27826,0.01739,2,120,4.50732,0.15518,0.93868,478.14028,0.37840,0,0:x-0.115:y-0.430:f0.00:tf12.83:p0.0000:tok-1;15:x0.019:y-0.408:f7.13:tf12.83:p0.0189:tok-1;30:x0.019:y-0.286:f7.68:tf12.83:p0.0190:tok-1;45:x0.019:y-0.110:f7.96:tf12.83:p0.0191:tok-1;60:x0.016:y0.009:f7.38:tf12.83:p0.0160:tok-1;75:x0.016:y0.043:f7.83:tf11.99:p0.0163:tok-1;90:x0.016:y0.153:f6.98:tf11.99:p0.0156:tok-1;105:x0.016:y0.319:f6.83:tf11.99:p0.0156:tok-1;119:x0.016:y0.377:f7.54:tf11.99:p0.0162:tok-1
admittance_switching_control,friction_slip_shift,5,8,,0,0.96667,5.41620,5.17781,0.45180,1.00128,0.01910,0.00000,0.22414,0.00862,1,120,4.40493,0.51107,0.90737,474.81027,0.38767,0,0:x-0.111:y-0.427:f0.12:tf12.83:p0.0000:tok-1;15:x0.018:y-0.414:f7.73:tf12.83:p0.0179:tok-1;30:x0.018:y-0.336:f7.74:tf12.83:p0.0182:tok-1;45:x0.018:y-0.177:f7.01:tf12.83:p0.0183:tok-1;60:x0.015:y-0.020:f7.09:tf12.83:p0.0149:tok-1;75:x0.014:y0.029:f7.41:tf11.99:p0.0142:tok-1;90:x0.014:y0.102:f6.77:tf11.99:p0.0142:tok-1;105:x0.014:y0.249:f6.64:tf11.99:p0.0140:tok-1;119:x0.014:y0.348:f6.72:tf11.99:p0.0145:tok-1
robust_mpc_impedance,friction_slip_shift,5,8,,0,0.95000,5.31314,5.17929,0.44320,0.07146,0.01864,0.00000,0.15789,0.00877,1,120,2.34541,1.08845,0.88773,472.81224,0.38789,0,0:x-0.111:y-0.430:f0.00:tf12.83:p0.0000:tok-1;15:x0.017:y-0.418:f7.10:tf12.83:p0.0174:tok-1;30:x0.018:y-0.344:f6.92:tf12.83:p0.0181:tok-1;45:x0.018:y-0.193:f7.20:tf12.83:p0.0178:tok-1;60:x0.015:y-0.033:f7.00:tf12.83:p0.0152:tok-1;75:x0.014:y0.019:f6.64:tf11.99:p0.0144:tok-1;90:x0.014:y0.089:f6.20:tf11.99:p0.0144:tok-1;105:x0.014:y0.229:f6.85:tf11.99:p0.0141:tok-1;119:x0.014:y0.331:f7.10:tf11.99:p0.0145:tok-1
learned_gain_regressor,friction_slip_shift,5,8,,0,0.95833,4.85493,4.63914,0.40498,1.00076,0.02095,0.00000,0.28696,0.01739,2,120,3.88203,0.47218,0.95053,473.15480,0.37896,0,0:x-0.119:y-0.437:f0.00:tf12.83:p0.0000:tok-1;15:x0.020:y-0.411:f7.87:tf12.83:p0.0197:tok-1;30:x0.019:y-0.277:f7.84:tf12.83:p0.0195:tok-1;45:x0.019:y-0.101:f8.93:tf12.83:p0.0195:tok-1;60:x0.016:y0.010:f7.09:tf12.83:p0.0161:tok-1;75:x0.016:y0.046:f7.58:tf11.99:p0.0156:tok-1;90:x0.015:y0.164:f6.91:tf11.99:p0.0154:tok-1;105:x0.015:y0.331:f7.23:tf11.99:p0.0154:tok-1;119:x0.016:y0.387:f7.59:tf11.99:p0.0159:tok-1
impedance_token_policy,friction_slip_shift,5,8,,0,0.95833,5.05517,4.78858,0.42168,0.56680,0.01950,0.00000,0.00000,0.01739,2,120,3.58452,0.83438,0.92411,486.19688,0.38115,51,0:x-0.113:y-0.433:f0.11:tf12.83:p0.0000:tok1;15:x0.019:y-0.412:f7.97:tf12.83:p0.0194:tok2;30:x0.019:y-0.291:f7.73:tf12.83:p0.0187:tok3;45:x0.018:y-0.137:f6.69:tf12.83:p0.0182:tok3;60:x0.016:y-0.011:f7.40:tf12.83:p0.0160:tok2;75:x0.015:y0.045:f8.24:tf11.99:p0.0153:tok2;90:x0.014:y0.160:f5.87:tf11.99:p0.0144:tok3;105:x0.015:y0.288:f6.97:tf11.99:p0.0149:tok5;119:x0.015:y0.364:f7.33:tf11.99:p0.0154:tok5
oracle_impedance,friction_slip_shift,5,8,,0,0.95833,4.97569,4.84822,0.41505,0.43674,0.01976,0.00000,0.31304,0.01739,2,120,3.01463,1.13888,0.96783,479.92711,0.37753,0,0:x-0.118:y-0.428:f0.24:tf12.83:p0.0000:tok-1;15:x0.019:y-0.403:f7.95:tf12.83:p0.0189:tok-1;30:x0.019:y-0.263:f7.39:tf12.83:p0.0193:tok-1;45:x0.018:y-0.089:f7.41:tf12.83:p0.0184:tok-1;60:x0.015:y0.012:f7.38:tf12.83:p0.0154:tok-1;75:x0.015:y0.054:f6.58:tf11.99:p0.0150:tok-1;90:x0.015:y0.194:f7.39:tf11.99:p0.0152:tok-1;105:x0.015:y0.362:f7.08:tf11.99:p0.0151:tok-1;119:x0.015:y0.402:f7.15:tf11.99:p0.0148:tok-1
fixed_impedance,friction_slip_shift,5,9,,0,0.95833,5.58201,5.53441,0.41961,1.78800,0.03397,0.00870,0.28696,0.00870,1,120,4.34087,0.64762,0.94256,453.55735,0.37800,0,0:x-0.102:y-0.439:f0.00:tf12.61:p0.0000:tok-1;15:x0.017:y-0.414:f6.58:tf12.61:p0.0166:tok-1;30:x0.017:y-0.285:f7.79:tf12.61:p0.0167:tok-1;45:x0.017:y-0.107:f7.34:tf12.61:p0.0167:tok-1;60:x0.016:y0.015:f7.03:tf12.61:p0.0160:tok-1;75:x0.017:y0.047:f7.75:tf13.30:p0.0171:tok-1;90:x0.018:y0.144:f8.11:tf13.30:p0.0178:tok-1;105:x0.018:y0.311:f7.56:tf13.30:p0.0176:tok-1;119:x0.017:y0.380:f7.70:tf13.30:p0.0168:tok-1
gain_scheduled_impedance,friction_slip_shift,5,9,,0,0.95833,5.47613,5.49430,0.41165,0.89309,0.01908,0.00000,0.26957,0.01739,2,120,3.48499,0.71676,0.94819,450.93303,0.37618,0,0:x-0.110:y-0.424:f0.20:tf12.61:p0.0000:tok-1;15:x0.017:y-0.402:f7.08:tf12.61:p0.0168:tok-1;30:x0.018:y-0.273:f6.98:tf12.61:p0.0176:tok-1;45:x0.017:y-0.095:f6.99:tf12.61:p0.0173:tok-1;60:x0.017:y0.020:f7.61:tf12.61:p0.0167:tok-1;75:x0.017:y0.052:f7.83:tf13.30:p0.0175:tok-1;90:x0.018:y0.158:f7.62:tf13.30:p0.0179:tok-1;105:x0.018:y0.326:f8.06:tf13.30:p0.0176:tok-1;119:x0.017:y0.385:f8.18:tf13.30:p0.0172:tok-1
adaptive_impedance_control,friction_slip_shift,5,9,,0,0.95833,5.07357,4.90518,0.38139,1.45427,0.02891,0.00870,0.26087,0.01739,2,120,4.34125,0.29067,0.92549,447.15825,0.37485,0,0:x-0.115:y-0.439:f0.00:tf12.61:p0.0000:tok-1;15:x0.017:y-0.412:f7.22:tf12.61:p0.0173:tok-1;30:x0.018:y-0.274:f7.70:tf12.61:p0.0180:tok-1;45:x0.018:y-0.099:f8.74:tf12.61:p0.0181:tok-1;60:x0.017:y0.013:f8.46:tf12.61:p0.0173:tok-1;75:x0.019:y0.043:f8.57:tf13.30:p0.0190:tok-1;90:x0.019:y0.137:f8.51:tf13.30:p0.0193:tok-1;105:x0.019:y0.299:f8.85:tf13.30:p0.0189:tok-1;119:x0.019:y0.365:f8.53:tf13.30:p0.0193:tok-1
